Order_ID,Order_Date,Customer_ID,Region,Segment,Category,Product,Quantity,Price,Sales,Cost,Profit
ORD10887,2023-12-07,CUST2426,North,Home Office,Books,Sofa,7,23.05,161.35,142.32573161211397,19.024268387886025
ORD10888,2023-11-09,CUST7719,East,Consumer,Electronics,Sofa,7,203.98,1427.86,1259.505541615575,168.3544583844248
ORD10889,2023-01-10,CUST7957,North,Corporate,Books,Smartphone,3,255.42,766.26,675.9127059504088,90.34729404959114
ORD10890,2023-06-08,CUST1793,East,Corporate,Home,Sofa,5,493.73,2468.65,2177.5792831995363,291.07071680046374
ORD10891,2023-06-22,CUST5289,East,Corporate,Clothing,Smartphone,8,453.84,3630.72,3202.633283413291,428.0867165867089
ORD10892,2023-05-25,CUST9077,South,Home Office,Electronics,Blender,6,308.04,1848.2400000000002,1630.319864857599,217.92013514240125
ORD10893,2023-12-16,CUST7524,South,Corporate,Home,Sofa,7,266.09,1862.6299999999999,1643.0131854519484,219.61681454805148
ORD10894,2023-06-17,CUST6976,North,Home Office,Sports,Smartphone,9,47.87,430.83,380.0321967799632,50.79780322003677
ORD10895,2023-07-12,CUST9738,West,Consumer,Electronics,Book,4,178.37,713.48,629.3558288851012,84.12417111489879
ORD10896,2023-01-20,CUST6988,North,Home Office,Books,Blender,5,113.3,566.5,499.70577600410644,66.79422399589356
ORD10897,2023-02-18,CUST8717,West,Consumer,Books,Lipstick,1,67.97,67.97,59.95587218887752,8.014127811122478
ORD10898,2023-08-20,CUST7060,East,Home Office,Home,Smartphone,6,137.57,825.42,728.097337386248,97.32266261375196
ORD10899,2023-12-07,CUST5250,South,Consumer,Electronics,Treadmill,9,422.18,3799.62,3351.618818394921,448.0011816050787
ORD10900,2023-08-09,CUST4624,North,Corporate,Home,Laptop,9,254.55,2290.9500000000003,2020.8313283964833,270.118671603517
ORD10901,2023-01-31,CUST5916,North,Home Office,Books,Sofa,4,468.05,1872.2,1651.454817007746,220.74518299225406
ORD10902,2023-08-04,CUST8811,South,Corporate,Clothing,Lipstick,9,377.53,3397.7699999999995,2997.149681435962,400.62031856403746
ORD10903,2023-09-16,CUST6554,East,Consumer,Sports,Treadmill,9,335.5,3019.5,2663.480301225771,356.0196987742288
ORD10904,2023-05-16,CUST7384,East,Corporate,Clothing,Headphones,2,428.34,856.68,755.6715696155302,101.00843038446976
ORD10905,2023-03-06,CUST7114,East,Consumer,Beauty,Laptop,8,47.47,379.76,334.983699020864,44.77630097913601
ORD10906,2023-02-14,CUST1261,North,Consumer,Clothing,Sofa,8,344.72,2757.76,2432.601237128128,325.1587628718721
ORD10907,2023-06-28,CUST5365,East,Corporate,Electronics,T-shirt,2,215.9,431.8,380.88782714664285,50.91217285335716
ORD10908,2023-03-17,CUST9273,East,Consumer,Beauty,Book,2,227.38,454.76,401.1406861352647,53.61931386473532
ORD10909,2023-12-05,CUST9035,South,Corporate,Books,Lipstick,3,299.55,898.6500000000001,792.693019604749,105.9569803952511
ORD10910,2023-12-16,CUST9685,North,Corporate,Sports,Headphones,3,326.33,978.99,863.5603842016949,115.42961579830512
ORD10911,2023-02-20,CUST5052,South,Home Office,Home,Blender,8,299.45,2395.6,2113.14237775011,282.45762224988994
ORD10912,2023-09-23,CUST7117,North,Consumer,Books,T-shirt,3,80.39,241.17000000000002,212.73440776506683,28.435592234933182
ORD10913,2023-06-08,CUST6730,North,Home Office,Home,Headphones,8,45.06,360.48,317.9769428666554,42.50305713334461
ORD10914,2023-10-25,CUST4282,West,Consumer,Clothing,Book,4,491.7,1966.8,1734.9008300880432,231.89916991195673
ORD10915,2023-05-26,CUST5757,East,Home Office,Home,Lipstick,9,375.68,3381.12,2982.4628302965652,398.65716970343465
ORD10916,2023-10-08,CUST3723,East,Consumer,Home,Headphones,1,489.02,489.02,431.3611978491229,57.65880215087708
ORD10917,2023-06-13,CUST6247,East,Consumer,Home,Treadmill,9,254.61,2291.4900000000002,2021.307658703707,270.1823412962933
ORD10918,2023-05-05,CUST7244,South,Home Office,Electronics,Treadmill,4,202.68,810.72,715.1305679118256,95.58943208817448
ORD10919,2023-07-17,CUST5742,South,Corporate,Beauty,Smartphone,4,311.23,1244.92,1098.1354186461292,146.78458135387086
ORD10920,2023-01-13,CUST7907,South,Consumer,Sports,Book,7,459.99,3219.9300000000003,2840.2782335902957,379.6517664097046
ORD10921,2023-11-26,CUST6905,East,Home Office,Sports,T-shirt,9,152.51,1372.59,1210.7522525780696,161.83774742193032
ORD10922,2023-07-21,CUST3153,South,Home Office,Sports,Sofa,4,147.94,591.76,521.9874492642366,69.77255073576339
ORD10923,2023-01-18,CUST3694,South,Home Office,Books,Headphones,2,208.0,416.0,366.9507551945424,49.04924480545759
ORD10924,2023-01-21,CUST9346,East,Consumer,Home,Sofa,2,331.95,663.9,585.6216499366748,78.2783500633252
ORD10925,2023-05-09,CUST5520,East,Home Office,Sports,Laptop,2,112.97,225.94,199.30012891503586,26.639871084964142
ORD10926,2023-08-08,CUST5138,North,Home Office,Beauty,Headphones,6,257.81,1546.8600000000001,1364.4746278370912,182.38537216290888
ORD10927,2023-08-12,CUST3279,East,Corporate,Clothing,Laptop,9,78.94,710.46,626.6919075372947,83.76809246270534
ORD10928,2023-12-20,CUST3186,East,Consumer,Electronics,Sofa,8,379.9,3039.2,2680.8575365078204,358.3424634921794
ORD10929,2023-10-01,CUST8632,North,Corporate,Sports,Blender,2,70.49,140.98,124.35749391184275,16.622506088157238
ORD10930,2023-09-29,CUST2203,West,Corporate,Home,Laptop,6,354.32,2125.92,1875.2594939499559,250.6605060500442
ORD10931,2023-11-04,CUST8846,West,Home Office,Books,Book,6,422.46,2534.7599999999998,2235.8944621079763,298.86553789202344
ORD10932,2023-10-25,CUST8369,North,Corporate,Home,Treadmill,3,138.3,414.90000000000003,365.9804527168646,48.919547283135444
ORD10933,2023-05-20,CUST2355,West,Consumer,Books,Book,3,436.73,1310.19,1155.7096392988883,154.48036070111175
ORD10934,2023-10-30,CUST3051,East,Home Office,Beauty,Headphones,4,464.06,1856.24,1637.3766101498015,218.86338985019847
ORD10935,2023-02-02,CUST9534,South,Corporate,Sports,Lipstick,3,382.65,1147.9499999999998,1012.5988447730166,135.35115522698322
ORD10936,2023-11-27,CUST7464,West,Corporate,Books,Sofa,6,321.65,1929.8999999999999,1702.351592427758,227.54840757224179
ORD10937,2023-03-17,CUST1241,East,Home Office,Electronics,Headphones,7,211.08,1477.5600000000002,1303.3455717433849,174.2144282566153
ORD10938,2023-07-05,CUST7427,West,Consumer,Sports,Laptop,3,283.1,849.3000000000001,749.1617220834734,100.1382779165267
ORD10939,2023-07-29,CUST5482,East,Corporate,Electronics,Smartphone,4,33.26,133.04,117.35367420933154,15.686325790668448
ORD10940,2023-04-07,CUST9016,West,Corporate,Sports,Book,9,105.49,949.41,837.4680684837753,111.94193151622471
ORD10941,2023-01-29,CUST7611,North,Corporate,Sports,Lipstick,7,324.02,2268.14,2000.7107833820899,267.42921661791
ORD10942,2023-06-14,CUST7474,East,Consumer,Sports,Smartphone,1,11.48,11.48,10.12642949431093,1.3535705056890706
ORD10943,2023-04-30,CUST9769,North,Consumer,Sports,Headphones,8,64.61,516.88,455.93631332921893,60.94368667078106
ORD10944,2023-09-06,CUST8047,West,Consumer,Home,Sofa,2,172.85,345.7,304.9396059393108,40.76039406068918
ORD10945,2023-02-01,CUST4066,South,Consumer,Beauty,Sofa,2,357.44,714.88,630.5907593112368,84.28924068876324
ORD10946,2023-04-10,CUST8412,North,Consumer,Sports,Lipstick,8,191.22,1529.76,1349.3908347750078,180.36916522499223
ORD10947,2023-08-20,CUST2889,North,Corporate,Electronics,Sofa,9,20.52,184.68,162.90496507050023,21.775034929499782
ORD10948,2023-07-26,CUST9561,South,Corporate,Electronics,Blender,7,476.62,3336.34,2942.962698523461,393.3773014765393
ORD10949,2023-08-03,CUST4794,East,Corporate,Clothing,T-shirt,2,309.69,619.38,546.3508623855665,73.02913761443347
ORD10950,2023-10-20,CUST4005,West,Consumer,Clothing,Lipstick,8,268.87,2150.96,1897.3471067145504,253.61289328544967
ORD10951,2023-02-21,CUST5107,West,Home Office,Electronics,Headphones,1,481.19,481.19,424.45440839437947,56.73559160562053
ORD10952,2023-06-28,CUST2001,North,Corporate,Sports,Blender,8,150.46,1203.68,1061.757896664824,141.92210333517596
ORD10953,2023-05-21,CUST2664,North,Corporate,Clothing,Blender,3,326.75,980.25,864.6718215852168,115.57817841478322
ORD10954,2023-05-15,CUST8103,West,Consumer,Beauty,Treadmill,5,183.45,917.25,809.0999524091203,108.1500475908797
ORD10955,2023-06-16,CUST3936,North,Home Office,Clothing,T-shirt,4,357.91,1431.64,1262.8398537661412,168.80014623385887
ORD10956,2023-10-23,CUST8415,East,Consumer,Beauty,Headphones,7,487.88,3415.16,3012.489281514888,402.67071848511205
ORD10957,2023-02-23,CUST4096,West,Consumer,Sports,Book,7,283.68,1985.76,1751.6253164305638,234.13468356943622
ORD10958,2023-06-08,CUST6467,North,Consumer,Home,Smartphone,5,495.17,2475.85,2183.930353962519,291.919646037481
ORD10959,2023-09-04,CUST9916,West,Corporate,Books,Blender,9,395.41,3558.69,3139.0961129886205,419.5938870113796
ORD10960,2023-06-23,CUST3388,South,Consumer,Electronics,T-shirt,2,264.73,529.46,467.0330453012078,62.42695469879226
ORD10961,2023-05-09,CUST5421,South,Consumer,Home,Laptop,7,328.85,2301.9500000000003,2030.534353173262,271.41564682673834
ORD10962,2023-02-05,CUST1804,West,Consumer,Clothing,T-shirt,1,39.82,39.82,35.12494969193913,4.695050308060871
ORD10963,2023-02-15,CUST6999,North,Corporate,Clothing,T-shirt,3,411.38,1234.1399999999999,1088.6264543648858,145.51354563511404
ORD10964,2023-09-27,CUST9997,North,Consumer,Clothing,T-shirt,5,374.02,1870.1,1649.6024213685425,220.49757863145737
ORD10965,2023-07-21,CUST7782,West,Home Office,Beauty,Book,9,38.5,346.5,305.6452804685311,40.8547195314689
ORD10966,2023-03-23,CUST3054,North,Corporate,Books,Lipstick,1,86.22,86.22,76.05407238671502,10.165927613284978
ORD10967,2023-03-24,CUST7641,South,Home Office,Clothing,T-shirt,6,55.96,335.76,296.17159991374893,39.588400086251056
ORD10968,2023-04-04,CUST6918,North,Consumer,Sports,Lipstick,8,204.5,1636.0,1443.1044122554601,192.89558774453985
ORD10969,2023-08-27,CUST7181,East,Consumer,Beauty,Treadmill,4,77.45,309.8,273.27246144055107,36.52753855944894
ORD10970,2023-07-23,CUST9994,West,Corporate,Electronics,Headphones,7,93.97,657.79,580.2320607197549,77.55793928024502
ORD10971,2023-01-10,CUST5138,West,Consumer,Clothing,Headphones,8,463.71,3709.68,3272.283359447332,437.39664055266803
ORD10972,2023-09-30,CUST2176,South,Home Office,Electronics,Lipstick,9,40.03,360.27,317.7917033027351,42.47829669726491
ORD10973,2023-08-06,CUST4372,East,Consumer,Books,Treadmill,7,396.41,2774.8700000000003,2447.693851121827,327.17614887817354
ORD10974,2023-11-12,CUST9592,West,Home Office,Beauty,Blender,6,31.53,189.18,166.87438429736426,22.305615702635748
ORD10975,2023-02-13,CUST9340,West,Home Office,Electronics,Laptop,4,287.32,1149.28,1013.7720286778455,135.5079713221545
ORD10976,2023-12-21,CUST8328,East,Corporate,Home,T-shirt,7,139.89,979.2299999999999,863.7720865604609,115.45791343953897
ORD10977,2023-10-11,CUST6563,North,Corporate,Home,Headphones,2,401.18,802.36,707.7562690814736,94.60373091852637
ORD10978,2023-01-29,CUST1023,West,Consumer,Electronics,Book,7,378.45,2649.15,2336.797098854861,312.3529011451392
ORD10979,2023-10-01,CUST2060,East,Consumer,Electronics,Lipstick,3,208.91,626.73,552.8342471227778,73.89575287722221
ORD10980,2023-05-24,CUST4479,North,Corporate,Clothing,Laptop,6,465.6,2793.6000000000004,2464.215456037197,329.3845439628035
ORD10981,2023-02-23,CUST5202,North,Corporate,Electronics,Lipstick,6,355.74,2134.44,1882.7749276861518,251.6650723138482
ORD10982,2023-04-23,CUST4293,South,Corporate,Home,Book,6,406.19,2437.14,2149.7845276798726,287.3554723201273
ORD10983,2023-03-15,CUST9992,West,Home Office,Books,T-shirt,3,300.26,900.78,794.5718780387979,106.2081219612021
ORD10984,2023-05-22,CUST1405,North,Corporate,Clothing,Book,7,402.49,2817.4300000000003,2485.2357360763453,332.19426392365494
ORD10985,2023-07-06,CUST6384,North,Consumer,Beauty,Book,9,306.89,2762.0099999999998,2436.3501330646104,325.65986693538935
ORD10986,2023-10-28,CUST2841,North,Consumer,Sports,T-shirt,7,126.37,884.59,780.2907897537026,104.29921024629743
ORD10987,2023-12-06,CUST8094,North,Consumer,Clothing,Headphones,6,312.46,1874.7599999999998,1653.7129755012506,221.04702449874912
ORD10988,2023-08-08,CUST9598,South,Corporate,Sports,Sofa,3,139.0,417.0,367.83284835606776,49.16715164393224
ORD10989,2023-02-08,CUST4979,South,Consumer,Clothing,T-shirt,6,78.35,470.09999999999997,414.6719952330634,55.42800476693657
ORD10990,2023-08-04,CUST1465,North,Home Office,Clothing,Blender,6,40.18,241.07999999999998,212.65501938052952,28.42498061947046
ORD10991,2023-01-07,CUST8536,North,Consumer,Books,Treadmill,9,367.23,3305.07,2915.379645362563,389.69035463743694
ORD10992,2023-08-13,CUST8707,South,Consumer,Clothing,Lipstick,1,174.85,174.85,154.2339892927061,20.616010707293896
ORD10993,2023-12-14,CUST5111,West,Corporate,Sports,Lipstick,9,136.02,1224.18,1079.8408064760936,144.3391935239065
ORD10994,2023-10-27,CUST4847,North,Home Office,Beauty,Lipstick,3,247.59,742.77,655.1923375861785,87.57766241382149
ORD10995,2023-12-15,CUST8219,North,Corporate,Clothing,Blender,3,133.6,400.79999999999995,353.54293913935714,47.25706086064281
ORD10996,2023-12-07,CUST9411,South,Consumer,Books,Book,8,211.78,1694.24,1494.477517982696,199.7624820173039
ORD10997,2023-04-12,CUST5575,East,Consumer,Books,Smartphone,6,418.87,2513.2200000000003,2216.894175408721,296.32582459127934
ORD10998,2023-08-21,CUST3919,East,Corporate,Books,Treadmill,8,22.53,180.24,158.9884714333277,21.251528566672306
ORD10999,2023-12-14,CUST8026,East,Consumer,Books,T-shirt,3,67.27,201.81,178.01522092742934,23.794779072570662
